Status Kahwin,Pendidikan Tertinggi,Pekerjaan (1 digit),2 Kereta,3 atau lebih Kereta,Penghawa Dingin,Komputer Riba,Telefon Bimbit,Saluran TV Berbayar,Langganan Internet,Penapis Air,Pemilikan Kediaman,Status Pemilikan,Bilangan Isi Rumah dalam Kediaman,Jumlah Pendapatan Isi Rumah,Gaji,cluster_label
1,60,5,0,0,1,0,0,1,0,0,1,1,1,3291,1629,2
2,30,0,0,0,1,0,1,0,1,1,1,1,1,4776,0,2
1,30,0,0,0,1,0,1,0,1,1,1,1,1,4776,0,2
1,20,0,0,0,1,0,1,0,1,1,1,1,1,4776,0,2
0,10,0,0,0,1,0,1,0,1,1,1,1,1,4776,0,2
0,90,0,0,0,1,0,1,0,1,1,1,1,1,4776,0,2
2,30,8,1,0,1,1,1,1,1,0,2,1,1,6438,1662,0
1,70,0,1,0,1,1,1,1,1,0,2,1,1,6438,0,2
1,70,0,1,0,1,1,1,1,1,0,2,1,1,6438,0,2
1,30,0,1,0,1,1,1,1,1,0,2,1,1,6438,0,2
1,60,3,1,0,0,1,1,0,1,0,2,1,1,12216,3054,0
1,60,3,1,0,0,1,1,0,1,0,2,1,1,12216,3054,0
2,60,3,1,0,0,1,1,0,1,0,2,1,1,12216,3054,0
1,60,3,1,0,0,1,1,0,1,0,2,1,1,12216,3054,0
2,10,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,90,0,0,0,0,0,1,0,0,0,9,1,1,0,0,1
0,90,0,0,0,0,0,1,0,0,0,9,1,1,0,0,1
0,90,0,0,0,0,0,1,0,0,0,9,1,1,0,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
3,30,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
1,10,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
1,10,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
2,30,0,1,0,0,1,1,0,0,0,1,1,1,1629,0,1
2,10,0,1,0,0,1,1,0,0,0,1,1,1,1629,0,1
1,70,0,1,0,0,1,1,0,0,0,1,1,1,1629,0,1
1,60,0,1,0,0,1,1,0,0,0,1,1,1,1629,0,1
1,30,5,1,0,0,1,1,0,0,0,1,1,1,1629,1629,1
1,30,8,0,0,0,0,1,0,0,0,2,1,1,1662,1662,1
2,10,0,0,1,1,1,1,0,1,0,1,1,1,4986,0,2
2,10,0,0,1,1,1,1,0,1,0,1,1,1,4986,0,2
1,30,8,0,1,1,1,1,0,1,0,1,1,1,4986,1662,2
2,30,8,0,1,1,1,1,0,1,0,1,1,1,4986,1662,2
0,90,0,0,1,1,1,1,0,1,0,1,1,1,4986,0,2
1,30,8,0,1,1,1,1,0,1,0,1,1,1,4986,1662,2
3,10,0,0,0,0,0,1,1,0,1,1,1,1,3324,0,2
1,30,8,0,0,0,0,1,1,0,1,1,1,1,3324,1662,2
1,30,8,0,0,0,0,1,1,0,1,1,1,1,3324,1662,2
1,30,0,0,0,0,0,1,1,0,1,1,1,1,3324,0,2
1,30,0,0,0,0,0,1,1,0,1,1,1,1,3324,0,2
1,20,0,0,0,0,0,1,1,0,1,1,1,1,3324,0,2
1,10,0,0,0,0,0,1,1,0,1,1,1,1,3324,0,2
2,0,0,0,0,0,0,0,0,0,0,9,1,1,1662,0,1
1,40,8,0,0,0,0,0,0,0,0,9,1,1,1662,1662,1
2,30,8,0,0,0,0,1,0,0,1,1,4,1,1662,1662,1
2,30,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
1,30,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
1,20,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
1,10,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
0,10,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
0,90,0,0,0,0,0,1,0,0,1,1,4,1,1662,0,1
1,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1
3,90,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
1,20,8,0,0,0,0,1,0,0,0,2,1,1,1662,1662,1
1,70,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
2,30,8,0,0,0,0,1,0,0,0,1,1,1,3291,1662,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,3291,1629,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
2,30,0,0,0,0,0,1,0,0,0,1,1,1,3291,0,2
2,20,7,0,0,0,0,1,1,0,1,2,1,1,1692,1692,1
2,20,0,0,0,0,0,1,1,0,1,2,1,1,1692,0,1
2,40,8,0,0,0,0,1,0,0,0,9,1,1,4986,1662,2
2,40,8,0,0,0,0,1,0,0,0,9,1,1,4986,1662,2
2,40,8,0,0,0,0,1,0,0,0,9,1,1,4986,1662,2
2,0,0,0,0,0,0,1,0,0,0,9,4,1,0,0,1
2,90,0,0,0,0,0,1,0,0,0,9,4,1,0,0,1
1,30,8,0,0,0,0,1,0,0,0,2,1,1,1662,1662,1
3,90,0,0,0,0,0,1,0,0,1,1,1,1,1662,0,1
1,30,8,0,0,0,0,1,0,0,1,1,1,1,1662,1662,1
0,10,0,1,0,1,0,1,1,0,1,1,1,1,9552,0,0
0,10,0,1,0,1,0,1,1,0,1,1,1,1,9552,0,0
0,10,0,1,0,1,0,1,1,0,1,1,1,1,9552,0,0
0,90,0,1,0,1,0,1,1,0,1,1,1,1,9552,0,0
0,90,0,1,0,1,0,1,1,0,1,1,1,1,9552,0,0
2,20,4,0,0,0,0,1,0,0,0,2,1,1,2109,2109,1
2,30,0,0,0,0,0,1,0,0,0,2,1,1,2109,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,2109,0,1
2,90,8,0,0,0,0,1,0,0,0,9,4,1,4986,1662,2
1,40,8,0,0,0,0,1,0,0,0,9,4,1,4986,1662,2
1,40,8,0,0,0,0,1,0,0,0,9,4,1,4986,1662,2
2,30,8,1,0,0,0,1,0,0,0,1,1,1,4716,1662,2
2,30,3,1,0,0,0,1,0,0,0,1,1,1,4716,3054,2
0,90,0,1,0,0,0,1,0,0,0,1,1,1,4716,0,2
3,10,0,1,0,0,0,1,0,0,0,1,1,1,4716,0,2
1,20,0,1,0,0,0,1,0,0,0,1,1,1,4716,0,2
3,10,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
2,60,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
2,30,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
2,30,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
3,10,0,0,0,0,0,0,0,0,0,1,1,1,2918,0,2
2,30,9,0,0,0,0,0,0,0,0,1,1,1,2918,1256,2
2,30,8,0,0,0,0,0,0,0,0,1,1,1,2918,1662,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,2918,0,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,2918,0,2
2,90,8,0,0,0,0,1,0,0,0,1,1,1,1662,1662,1
2,20,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
2,20,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
2,30,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,2512,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,2512,0,1
2,60,0,0,1,1,1,1,1,0,1,1,1,1,4776,0,2
1,60,0,0,1,1,1,1,1,0,1,1,1,1,4776,0,2
1,30,0,0,1,1,1,1,1,0,1,1,1,1,4776,0,2
3,0,0,0,1,1,1,1,1,0,1,1,1,1,4776,0,2
2,90,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
2,90,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
2,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
3,30,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,30,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
3,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
2,30,5,0,0,0,0,1,1,0,1,1,1,1,6405,1629,2
0,10,0,0,0,0,0,1,1,0,1,1,1,1,6405,0,2
0,0,0,0,0,0,0,1,1,0,1,1,1,1,6405,0,2
0,90,0,0,0,0,0,1,1,0,1,1,1,1,6405,0,2
2,20,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
2,90,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
1,10,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
0,10,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
2,20,7,0,0,0,0,0,0,0,0,1,1,1,1692,1692,1
2,30,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
1,10,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
0,10,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
2,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
2,10,8,0,0,0,0,1,0,0,0,9,1,1,2918,1662,2
2,0,9,0,0,0,0,1,0,0,0,9,1,1,2918,1256,2
1,20,0,0,0,0,0,1,0,0,0,9,1,1,2918,0,2
1,10,0,0,0,0,0,1,0,0,0,9,1,1,2918,0,2
0,10,0,0,0,0,0,1,0,0,0,9,1,1,2918,0,2
0,90,0,0,0,0,0,1,0,0,0,9,1,1,2918,0,2
2,10,6,0,0,0,0,1,1,0,0,1,1,1,3224,1562,2
2,10,8,0,0,0,0,1,1,0,0,1,1,1,3224,1662,2
1,20,0,0,0,0,0,1,1,0,0,1,1,1,3224,0,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,3224,0,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,3224,0,2
1,30,0,0,0,0,0,0,0,0,0,9,1,1,27868,0,0
1,30,0,0,0,0,0,0,0,0,0,9,1,1,27868,0,0
2,10,9,0,0,0,0,1,1,0,0,1,1,1,1256,1256,1
1,90,0,0,0,0,0,1,1,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1256,0,1
2,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,30,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,4776,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,4776,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,4776,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,4776,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,4776,0,2
2,10,9,0,0,0,0,0,0,0,0,1,1,1,1256,1256,1
2,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
1,40,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
0,90,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
3,90,0,0,0,0,0,1,0,0,0,1,1,1,3768,0,2
1,10,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
1,20,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
1,30,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
2,10,0,0,0,0,0,1,0,0,0,1,1,1,3768,0,2
2,30,0,0,0,0,0,1,0,0,0,1,1,1,3768,0,2
3,90,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
1,20,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
1,20,9,0,0,0,0,1,0,0,0,1,1,1,3768,1256,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,3768,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,3768,0,2
3,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
3,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,10,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,10,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,10,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
2,10,7,0,0,0,0,1,0,0,0,1,1,1,4610,1692,2
2,10,0,0,0,0,0,1,0,0,0,1,1,1,4610,0,2
1,30,8,0,0,0,0,1,0,0,0,1,1,1,4610,1662,2
1,30,9,0,0,0,0,1,0,0,0,1,1,1,4610,1256,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,4610,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,4610,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,4610,0,2
1,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,0,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
2,0,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
1,0,9,0,0,0,0,0,0,0,0,1,1,1,2512,1256,2
1,0,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,2512,0,1
2,20,5,0,0,0,0,1,0,0,0,1,1,1,2885,1629,2
2,20,9,0,0,0,0,1,0,0,0,1,1,1,2885,1256,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
2,90,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
3,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
3,90,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,30,9,0,0,0,0,1,0,0,1,1,1,1,1256,1256,1
2,30,0,0,0,0,0,1,0,0,1,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,1,1,1,1,1256,0,1
2,10,6,0,0,0,0,1,0,0,0,1,1,1,3124,1562,2
2,10,6,0,0,0,0,1,0,0,0,1,1,1,3124,1562,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,3124,0,2
2,90,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,20,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,20,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
1,20,0,0,0,0,0,0,0,0,0,9,1,1,6967,0,0
2,30,0,1,0,0,0,1,0,0,0,1,1,1,4776,0,2
1,20,0,1,0,0,0,1,0,0,0,1,1,1,4776,0,2
0,10,0,1,0,0,0,1,0,0,0,1,1,1,4776,0,2
1,20,0,1,0,0,0,1,0,0,0,1,1,1,4776,0,2
2,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,40,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
3,90,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
2,40,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
3,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,20,9,0,0,0,0,1,0,0,0,1,1,1,2885,1256,2
2,20,5,0,0,0,0,1,0,0,0,1,1,1,2885,1629,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,2885,0,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,1629,1629,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
3,90,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
3,10,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
1,10,9,0,0,0,0,0,0,0,0,1,1,1,1256,1256,1
2,30,5,0,0,0,0,1,1,0,0,1,1,1,1629,1629,1
2,40,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
1,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
0,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
0,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
2,10,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
1,30,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
2,30,5,0,0,0,0,1,0,0,1,1,1,1,1629,1629,1
2,30,0,0,0,0,0,1,0,0,1,1,1,1,1629,0,1
0,10,0,0,0,0,0,1,0,0,1,1,1,1,1629,0,1
2,10,6,0,0,0,0,1,0,0,1,1,1,1,4480,1562,2
2,20,9,0,0,0,0,1,0,0,1,1,1,1,4480,1256,2
1,30,0,0,0,0,0,1,0,0,1,1,1,1,4480,0,2
2,30,0,0,0,0,0,1,0,0,1,1,1,1,4480,0,2
2,10,8,0,0,0,0,1,0,0,1,1,1,1,4480,1662,2
0,90,0,0,0,0,0,1,0,0,1,1,1,1,4480,0,2
2,30,3,0,0,0,0,0,0,0,0,1,1,1,3054,3054,2
2,0,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
2,10,6,0,0,0,0,1,0,0,0,1,1,1,3124,1562,2
2,10,6,0,0,0,0,1,0,0,0,1,1,1,3124,1562,2
1,40,0,0,0,0,0,1,0,0,0,1,1,1,3124,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,3124,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,3124,0,2
2,30,6,0,0,0,0,1,0,0,0,1,1,1,1562,1562,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
2,10,9,0,0,0,0,1,0,0,0,1,1,1,5024,1256,2
2,10,0,0,0,0,0,1,0,0,0,1,1,1,5024,0,2
1,10,9,0,0,0,0,1,0,0,0,1,1,1,5024,1256,2
1,10,9,0,0,0,0,1,0,0,0,1,1,1,5024,1256,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,5024,0,2
1,30,9,0,0,0,0,1,0,0,0,1,1,1,5024,1256,2
2,30,3,0,0,0,0,1,0,0,1,1,1,1,3054,3054,2
2,30,0,0,0,0,0,1,0,0,1,1,1,1,3054,0,2
1,20,0,0,0,0,0,1,0,0,1,1,1,1,3054,0,2
1,10,0,0,0,0,0,1,0,0,1,1,1,1,3054,0,2
1,10,0,0,0,0,0,1,0,0,1,1,1,1,3054,0,2
0,10,0,0,0,0,0,1,0,0,1,1,1,1,3054,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,10,9,0,0,0,0,1,1,0,0,1,1,1,2512,1256,2
2,10,9,0,0,0,0,1,1,0,0,1,1,1,2512,1256,2
1,50,0,0,0,0,0,1,1,0,0,1,1,1,2512,0,1
1,20,0,0,0,0,0,1,1,0,0,1,1,1,2512,0,1
1,20,0,0,0,0,0,1,1,0,0,1,1,1,2512,0,1
2,90,5,0,0,0,0,0,0,0,0,2,1,1,1629,1629,1
2,20,4,0,0,0,0,0,0,0,0,1,1,1,3365,2109,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,3365,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,3365,0,2
2,30,0,0,0,0,0,0,0,0,0,1,1,1,3365,0,2
2,30,9,0,0,0,0,0,0,0,0,1,1,1,3365,1256,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3365,0,2
2,10,9,0,0,0,0,1,0,0,0,1,1,1,5803,1256,2
2,10,9,0,0,0,0,1,0,0,0,1,1,1,5803,1256,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,5803,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,5803,0,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,5803,1629,2
1,20,8,0,0,0,0,1,0,0,0,1,1,1,5803,1662,2
2,20,6,0,0,0,0,1,0,0,0,1,1,1,1562,1562,1
2,0,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
5,30,5,0,0,0,0,1,1,0,0,1,1,1,3321,1629,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,3321,0,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,3321,0,2
2,30,7,0,0,0,0,1,1,0,0,1,1,1,3321,1692,2
3,90,9,0,0,0,0,0,0,0,0,1,1,1,5566,1256,2
1,30,3,0,0,0,0,0,0,0,0,1,1,1,5566,3054,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,5566,0,2
1,20,9,0,0,0,0,0,0,0,0,1,1,1,5566,1256,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,5566,0,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,5566,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,5566,0,2
2,10,9,0,0,0,0,0,0,0,0,1,1,1,7495,1256,0
2,90,9,0,0,0,0,0,0,0,0,1,1,1,7495,1256,0
2,30,0,0,0,0,0,0,0,0,0,1,1,1,7495,0,0
2,30,8,0,0,0,0,0,0,0,0,1,1,1,7495,1662,0
2,30,5,0,0,0,0,0,0,0,0,1,1,1,7495,1629,0
2,30,7,0,0,0,0,0,0,0,0,1,1,1,7495,1692,0
0,90,0,0,0,0,0,0,0,0,0,1,1,1,7495,0,0
2,10,9,0,0,0,0,1,0,0,0,2,4,1,1256,1256,1
0,90,0,0,0,0,0,1,0,0,0,2,4,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,2,4,1,1256,0,1
2,10,6,0,0,0,0,1,0,0,0,9,1,1,1562,1562,1
2,10,0,0,0,0,0,1,0,0,0,9,1,1,1562,0,1
0,90,0,0,0,0,0,1,0,0,0,9,1,1,1562,0,1
0,90,0,0,0,0,0,1,0,0,0,9,1,1,1562,0,1
2,10,6,0,0,0,0,0,0,0,0,2,1,1,6548,1562,0
1,20,8,0,0,0,0,0,0,0,0,2,1,1,6548,1662,0
1,20,8,0,0,0,0,0,0,0,0,2,1,1,6548,1662,0
1,10,8,0,0,0,0,0,0,0,0,2,1,1,6548,1662,0
3,90,9,0,0,0,0,0,0,0,0,1,1,1,1256,1256,1
1,30,0,0,0,0,0,0,0,0,0,1,1,1,1256,0,1
2,10,9,0,0,0,0,1,0,0,1,1,1,1,5566,1256,2
2,20,9,0,0,0,0,1,0,0,1,1,1,1,5566,1256,2
1,30,3,0,0,0,0,1,0,0,1,1,1,1,5566,3054,2
1,20,0,0,0,0,0,1,0,0,1,1,1,1,5566,0,2
0,10,0,0,0,0,0,1,0,0,1,1,1,1,5566,0,2
0,90,0,0,0,0,0,1,0,0,1,1,1,1,5566,0,2
2,10,6,0,0,0,0,1,0,0,0,1,1,1,1562,1562,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
2,10,6,0,0,0,0,1,0,0,0,1,1,1,4686,1562,2
2,0,0,0,0,0,0,1,0,0,0,1,1,1,4686,0,2
1,30,6,0,0,0,0,1,0,0,0,1,1,1,4686,1562,2
1,30,6,0,0,0,0,1,0,0,0,1,1,1,4686,1562,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,4686,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,4686,0,2
2,20,8,0,0,0,0,1,1,0,0,1,1,1,1662,1662,1
2,20,0,0,0,0,0,1,1,0,0,1,1,1,1662,0,1
0,10,0,0,0,0,0,1,1,0,0,1,1,1,1662,0,1
2,10,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
